pdb	seed_dir	DockQ_HA	iRMSD_HA	fnat_HA	DockQ_LA	iptm	ptm	avg_plddt	gpde	ha_iptm	ranking_score
9vp0	seed_958682846	0.0355398746923296	14.43497535943466	0.0	0.0406497395493185	0.636912	0.718282	87.54377	0.586447	0.172867	0.653186
9y0a	seed_1181241943	0.0368960279057533	14.34316814910339	0.0	0.0302143437097817	0.50171	0.592508	86.924194	0.632906	0.164249	0.51987
9y0a	seed_1812140441	0.0491955406979263	12.910038990430138	0.0	0.0478856395630352	0.546069	0.625939	87.386726	0.603504	0.195565	0.562043
9y0a	seed_2746317213	0.034365958749563	13.699128616295488	0.0	0.033761349951653	0.536613	0.621439	87.411163	0.604663	0.172694	0.553578
9y0a	seed_3163119785	0.0453488991686225	12.80484003112324	0.0	0.0447905089750992	0.515154	0.598761	87.14344	0.589133	0.143741	0.531876
9y0a	seed_958682846	0.0372607550829134	12.799985489084149	0.0	0.0311575997395131	0.520114	0.599142	86.808464	0.630375	0.220567	0.53592
9yio	seed_1181241943	0.0326512311358282	14.771004441615572	0.0	0.0308148920663428	0.67493	0.762327	87.313957	0.597542	0.101691	0.695328
9yio	seed_2746317213	0.0425538220662217	11.151913294474053	0.0	0.0490355843095908	0.682437	0.763782	86.835808	0.558838	0.149367	0.71038
9yio	seed_3163119785	0.0316885195699518	16.534892737395396	0.03125	0.0226826495421603	0.672614	0.753625	86.923264	0.551734	0.127446	0.697571
9yio	seed_958682846	0.028087118449579	17.21649617497019	0.03125	0.3537117388874953	0.677229	0.761825	87.016411	0.5695	0.115632	0.707767
8d9y	seed_958682846					0.642605	0.709522	86.935608	0.5831	0.147902	0.655988
8im0	seed_1181241943	0.8979827020683299	0.5494590330298625	0.8571428571428571		0.887512	0.924599	93.984322	0.316211	0.887512	0.894929
8jeo	seed_3163119785					0.913373	0.922548	94.029137	0.331582	0.86135	0.915208
8oww	seed_1181241943	0.0110163354004016	17.452106976572676	0.0		0.216973	0.661967	85.322975	0.663289	0.216973	0.305972
8pe1	seed_1812140441					0.949451	0.896052	92.257141	0.498401	0.949451	0.938771
8s79	seed_2746317213	0.0072480728662826	23.050250947297247	0.0		0.128605	0.645914	81.787758	1.000088	0.128605	0.232067
8tft	seed_958682846	0.6128319305906248	0.7650881072025868	0.8	0.5208564818640553	0.825772	0.829853	91.990829	0.359537	0.805241	0.826588
8tv3	seed_3163119785	0.6712545421491917	0.9549861970637684	0.9090909090909092	0.3968742297807313	0.792382	0.834406	89.07666	0.523034	0.630331	0.81521
8uky	seed_3163119785					0.654537	0.715667	87.426422	0.589342	0.357268	0.666763
8uw2	seed_3163119785	0.0054345387668064	20.705271354191854	0.0		0.132765	0.584502	77.24456	1.2008	0.132765	0.236946
8vvl	seed_958682846	0.6186582594573421	2.366270346098927	0.6190476190476191	0.8908654296218508	0.764414	0.81374	89.792191	0.446609	0.623585	0.774279
8w0w	seed_958682846	0.0215089736520709	15.356652479674672	0.0	0.0032844334950302	0.522838	0.640552	86.219894	0.725502	0.21958	0.546381
8w90	seed_958682846					0.099884	0.582173	83.982018	0.737268	0.099884	0.196342
8weo	seed_2746317213					0.931287	0.902484	92.466888	0.324254	0.931287	0.925526
8x0t	seed_2746317213	0.0503800039719258	8.463988556117299	0.0384615384615384	0.0800430820426715	0.674268	0.704062	87.396912	0.495378	0.401257	0.680227
8xk6	seed_1812140441	0.7587825879168747	0.8181218600987311	0.7209302325581395	0.8898270250239548	0.414814	0.627691	87.550507	0.695101	0.194593	0.45739
8y9t	seed_1812140441	0.8211150120030171	0.850678034973206	0.75		0.922889	0.839155	82.803192	0.695163	0.922889	0.915858
8ybm	seed_1181241943	0.0108528374723426	13.517082217793195	0.0		0.118842	0.644717	84.618446	0.669479	0.118842	0.224017
8ybn	seed_1181241943	0.139385477905071	8.06955552757935	0.2439024390243902		0.477775	0.786792	87.823265	0.552168	0.477775	0.539578
8ybo	seed_1181241943					0.745294	0.86739	92.467598	0.449135	0.745294	0.769713
8ybp	seed_1181241943	0.6673987497167917	2.908093291029503	0.813953488372093		0.878994	0.92241	92.491478	0.350547	0.878994	0.887677
8yj8	seed_1181241943	0.57510686598553	2.1612345011962244	0.673469387755102		0.838244	0.916556	91.90255	0.370326	0.838244	0.853907
8yj8	seed_958682846	0.6257810971731204	2.414713155831293	0.7959183673469388		0.839819	0.916277	92.091286	0.368079	0.839819	0.855111
8ykt	seed_958682846	0.0221800431000047	15.655046962035046	0.0	0.0048834853344549	0.457832	0.558063	87.050179	0.590454	0.162176	0.477878
8ysh	seed_958682846	0.6870045032334587	1.5251557887908471	0.7627118644067796		0.353744	0.727989	86.262238	0.70614	0.353744	0.428593
8yub	seed_958682846	0.0179776135371361	13.46725368798193	0.0	0.0144783548460161	0.474722	0.572526	86.219154	0.657012	0.141079	0.494282
8yvj	seed_958682846	0.0211027775552617	13.250161433340654	0.0		0.767373	0.818474	90.058563	0.453042	0.767373	0.777593
8yxi	seed_1181241943	0.0947743287199718	4.5764095912933165	0.0	0.1857650217549123	0.441631	0.565658	88.440544	0.579868	0.123557	0.466436
8yyz	seed_1181241943	0.0626578132531694	11.489777724647286	0.1	0.0271275019671931	0.651289	0.74709	90.193985	0.4916	0.254485	0.670449
8z2e	seed_1181241943	0.7914215562734976	0.8401421587285619	0.9423076923076924		0.893709	0.915321	93.094849	0.341014	0.893709	0.898032
8z2v	seed_1181241943	0.0862833437135696	6.3750762147550075	0.0	0.0738741889736731	0.649431	0.745841	90.194008	0.481658	0.247758	0.668713
8z39	seed_1181241943	0.7821103798206935	0.9579299593830934	0.8285714285714286	0.645236470164961	0.621234	0.722877	89.749153	0.485452	0.195188	0.641563
8z8v	seed_1812140441	0.0036002658371454	28.121972596653578	0.0		0.161435	0.742715	85.611473	0.692958	0.161435	0.277691
8zca	seed_1812140441					0.58101	0.668147	88.067039	0.53838	0.139154	0.598437
8zu9	seed_1812140441	0.0741775670486454	11.968436738254052	0.1034482758620689	0.1160267659242724	0.60461	0.711558	88.65287	0.56509	0.195938	0.625999
9atm	seed_1812140441	0.1026455538681252	5.878577430826959	0.14	0.0469563462129213	0.486136	0.581055	87.721481	0.582826	0.134706	0.50512
9au1	seed_1812140441	0.0258730485172939	17.467372674464215	0.0	0.0283427506630854	0.562203	0.647053	88.591682	0.517479	0.254819	0.579173
9azr	seed_1812140441	0.0589157677401124	13.806691489526669	0.0909090909090909	0.0106388535790625	0.499997	0.571199	87.143379	0.603163	0.220878	0.514238
9bdi	seed_1181241943					0.757613	0.820933	91.926193	0.368281	0.852009	0.770277
9bt5	seed_1181241943	0.0625766431821851	9.73581753038881	0.1052631578947368	0.0172476113793139	0.599233	0.701621	89.213783	0.581996	0.280864	0.619711
9cds	seed_1181241943	0.0022424248868901	31.28938370550712	0.0	0.0019976089139288	0.498805	0.626061	89.236389	0.531528	0.145357	0.524256
9d41	seed_1181241943	0.0446620355398372	11.37141814111586	0.0571428571428571	0.025286622274979	0.661481	0.707997	84.98201	0.616539	0.149819	0.684022
9dbo	seed_1812140441	0.2346506785775164	5.364483218063024	0.1794871794871795	0.3275001804188549	0.636738	0.698428	89.577538	0.458408	0.218037	0.649076
9dl0	seed_1812140441					0.666801	0.703102	89.606796	0.472313	0.384219	0.674061
9dq3	seed_1181241943	0.8386957058894865	0.5416762962463478	0.9142857142857144	0.7254789906739839	0.871879	0.889909	91.174385	0.45736	0.778315	0.879309
9dq4	seed_1812140441	0.1054042144866997	8.19317368443021	0.0	0.1171989957508481	0.709111	0.784475	89.277679	0.509232	0.317361	0.724184
9dx6	seed_1812140441	0.4499946706843341	2.8166525880776896	0.6428571428571429	0.3517855354207084	0.636215	0.709941	87.845665	0.550981	0.661151	0.650961
9e7n	seed_1181241943					0.146224	0.676243	83.587646	0.730581	0.146224	0.252227
9e7o	seed_1812140441	0.0125832561071908	12.658249682248735	0.0		0.119232	0.665903	81.354141	0.904007	0.119232	0.231073
9eht	seed_1812140441					0.700203	0.771748	88.843147	0.523614	0.331064	0.714512
9en2	seed_1812140441	0.0300250551994452	14.317184338072405	0.0327868852459016		0.119543	0.426667	82.017113	0.860726	0.119543	0.180968
9ena	seed_1181241943	0.0228715413890359	13.516027864655308	0.0147058823529411		0.130062	0.789221	88.734169	0.592575	0.130062	0.261894
9etl	seed_2746317213	0.0748650211020492	13.57972437807816	0.123076923076923		0.359436	0.702698	84.573982	0.676613	0.359436	0.428089
9eze	seed_2746317213	0.7003547173324377	1.6461442440040974	0.7727272727272727	0.8595531470024304	0.755837	0.782992	91.261665	0.463602	0.634238	0.761268
9ezh	seed_2746317213	0.802987397911383	1.052731335840068	0.8431372549019608		0.736427	0.81102	85.883339	0.679773	0.736427	0.751346
9ezu	seed_2746317213	0.5037554152635931	1.895955122111589	0.5576923076923077		0.657166	0.799532	88.786095	0.451584	0.657166	0.685639
9ezv	seed_2746317213	0.5104470875944997	1.8462139467915168	0.5490196078431373		0.352467	0.656428	87.107796	0.579346	0.352467	0.413259
9f91	seed_2746317213	0.1815058132356141	6.000623392463074	0.32	0.0784561108723593	0.726731	0.763069	88.776535	0.505009	0.429947	0.733999
9fc2	seed_2746317213	0.0498150304383136	9.819138379492625	0.0		0.146566	0.637516	83.90815	0.801004	0.146566	0.244756
9fik	seed_2746317213	0.018535871211019	10.279945765144094	0.0	0.0131998054784154	0.662934	0.707385	88.345009	0.536508	0.400107	0.671824
9fvb	seed_3163119785	0.0224024311605752	9.7426039532704	0.0		0.128138	0.680428	88.612343	0.599586	0.128138	0.238596
9fww	seed_2746317213	0.0527196586549136	11.04118064346356	0.0		0.205568	0.582536	83.173225	0.714676	0.205568	0.280961
9fys	seed_3163119785					0.65302	0.76392	83.237274	0.767827	0.184302	0.6752
9fyt	seed_3163119785					0.678769	0.776064	81.920601	0.736856	0.260543	0.702975
9fzc	seed_3163119785					0.196378	0.578112	81.138657	0.943416	0.196378	0.272725
9fzd	seed_2746317213	0.5451033721256259	2.5516743056184934	0.6530612244897959		0.355384	0.659835	84.311142	0.713128	0.355384	0.416274
9g2a	seed_1812140441					0.263591	0.603434	84.522697	0.738295	0.263591	0.33156
9g2g	seed_2746317213					0.225077	0.580225	83.781082	0.713145	0.225077	0.296107
9g48	seed_2746317213	0.0308866598154764	11.418808427566184	0.0		0.139428	0.538453	81.587349	0.801494	0.139428	0.219233
9g5l	seed_2746317213	0.033922648660654	12.430379057577069	0.0		0.169483	0.535646	78.970566	0.84711	0.169483	0.242716
9g7k	seed_2746317213					0.233971	0.595988	84.28257	0.683561	0.233971	0.306375
9g97	seed_2746317213	0.6442447922845386	0.690756160332675	0.8035714285714286		0.704541	0.785379	81.837708	0.589561	0.704541	0.720709
9ggp	seed_2746317213	0.0044010485556052	19.942643474830625	0.0	0.004302473239246	0.474399	0.594703	87.538551	0.621074	0.160208	0.49846
9ghi	seed_2746317213	0.0606922825153756	7.347644194640675	0.0434782608695652	0.0519587731847724	0.564215	0.671792	86.396744	0.577357	0.18116	0.599266
9ghj	seed_3163119785	0.3186151294528933	3.0633190902140854	0.4838709677419355	0.185886681455919	0.554121	0.652182	84.701538	0.674958	0.178292	0.589156
9glz	seed_2746317213	0.0191508798158729	10.182382101535556	0.0		0.466054	0.721462	83.668022	0.69787	0.466054	0.517136
9gox	seed_3163119785	0.0050566681428296	18.000707364769294	0.0	0.008109079587873	0.731773	0.787444	90.919426	0.44719	0.5629	0.742907
9gvn	seed_2746317213					0.671722	0.770205	89.247353	0.546205	0.163145	0.705105
9gvo	seed_2746317213	0.0305857221258154	13.087971220867926	0.0		0.137744	0.405177	80.584473	1.139832	0.137744	0.191231
9h1f	seed_3163119785	0.8556052082158225	0.9383646728630312	0.8809523809523809		0.840111	0.884626	88.992027	0.40577	0.840111	0.849014
9h4r	seed_3163119785					0.629417	0.752124	85.247803	0.578399	0.220963	0.653958
9h6v	seed_3163119785	0.0386687379489263	9.139931794452124	0.0161290322580645		0.125247	0.615959	86.994629	0.665733	0.125247	0.223389
9h77	seed_958682846					0.41181	0.768689	86.09066	0.527234	0.41181	0.483186
9hi4	seed_3163119785					0.865246	0.869562	93.359276	0.339025	0.856333	0.866109
9hi6	seed_3163119785	0.7501516207628033	1.403624280246264	0.868421052631579	0.6526327852515662	0.856784	0.860118	91.894753	0.372307	0.845091	0.85745
9hj9	seed_2746317213	0.0321205448450053	13.294241873878413	0.0	0.0323685474248057	0.622971	0.724505	90.674347	0.495245	0.323803	0.643278
9hk1	seed_2746317213	0.0449332025176839	14.241043245836291	0.0	0.0458913269618278	0.648772	0.737497	86.64312	0.68975	0.170428	0.666517
9hll	seed_2746317213					0.172847	0.61134	83.420288	0.663955	0.172847	0.260546
9ho5	seed_3163119785	0.6096599882827315	2.4201365091008373	0.7413793103448276		0.718774	0.811526	86.175949	0.661978	0.718774	0.737324
9ho6	seed_2746317213					0.785015	0.823934	89.735077	0.444359	0.785015	0.792799
9hub	seed_2746317213					0.629915	0.748705	82.370766	0.807445	0.138849	0.653673
9hur	seed_2746317213	0.5474318044692105	2.12513000827878	0.6206896551724138		0.845908	0.89209	89.677513	0.377276	0.845908	0.855144
9hxo	seed_2746317213					0.6719	0.766354	81.265152	0.760817	0.258558	0.700255
9hzj	seed_2746317213	0.4813085306327243	2.596127303403264	0.65		0.688148	0.860254	90.986748	0.367705	0.688148	0.722569
9hzk	seed_2746317213	0.4444310887388121	2.284031296905775	0.5116279069767442		0.777212	0.875928	90.75872	0.374183	0.777212	0.796955
9i59	seed_2746317213					0.50082	0.594942	87.504692	0.625395	0.232344	0.519644
9iqp	seed_2746317213	0.0152094735148506	16.06651805423791	0.0		0.710075	0.845773	87.749748	0.507296	0.710075	0.737215
9jbq	seed_2746317213	0.0325123632144051	14.79109026861146	0.0	0.035401675533113	0.674626	0.76215	89.810738	0.506828	0.303024	0.692131
9jcy	seed_2746317213	0.0109023285569345	14.91882690583241	0.0	0.0092812019367524	0.424029	0.530102	89.13858	0.596327	0.126074	0.445244
9jd0	seed_2746317213	0.0804334861272184	11.369482693541954	0.1830985915492957		0.143406	0.684787	85.635094	0.6933	0.143406	0.251682
9jd1	seed_2746317213	0.0919394254327633	6.382139672551744	0.1842105263157894	0.0245334706734576	0.534504	0.639431	89.335304	0.533229	0.207951	0.55549
9jeb	seed_2746317213					0.102729	0.48761	84.726158	0.81004	0.102729	0.179706
9jno	seed_2746317213	0.0047226798603387	17.27967681774935	0.0	0.0056447873057533	0.50861	0.628419	88.420731	0.593317	0.167496	0.532572
9jqv	seed_2746317213	0.0032431179461468	23.128961630441403	0.0	0.0037160661219023	0.465051	0.5934	88.790146	0.622337	0.137148	0.490721
9kur	seed_2746317213					0.57097	0.670962	87.507431	0.593098	0.105539	0.599165
9l9y	seed_2746317213	0.071957275420943	11.409825913292972	0.0	0.0748725997375438	0.591448	0.673957	88.624184	0.614653	0.254546	0.60795
9lad	seed_2746317213	0.9055821823604548	0.6602742604535776	0.9361702127659576		0.841308	0.901634	90.146782	0.419611	0.841308	0.853373
9lh2	seed_2746317213					0.104114	0.601641	83.696053	0.782747	0.104114	0.20362
9lme	seed_2746317213					0.220592	0.639408	84.764229	0.7811	0.220592	0.319236
9m5b	seed_3163119785	0.0234145179599892	19.41862063111913	0.0	0.0250533085374806	0.579807	0.702534	90.75161	0.511755	0.14728	0.604353
9m6j	seed_2746317213	0.0171361092370275	13.8776719603119	0.0		0.514656	0.816638	86.885872	0.55843	0.514656	0.575052
9m6o	seed_2746317213	0.0180080365647939	13.36114079982852	0.0		0.594405	0.842057	88.174301	0.502652	0.594405	0.643935
9mer	seed_2746317213	0.0336027365387035	9.594631794710804	0.0	0.0327350263772986	0.544251	0.668322	89.623703	0.52533	0.144729	0.569065
9mev	seed_2746317213	0.0357937527499034	13.241440672952988	0.0	0.0371307581166703	0.628456	0.730569	90.653564	0.519932	0.330708	0.648879
9mic	seed_3163119785	0.0314628910387736	14.223049844085503	0.0	0.1578496948998865	0.622367	0.712068	89.832565	0.541394	0.27624	0.640308
9mif	seed_2746317213	0.032145079918757	15.419312158080388	0.0	0.1088646409330945	0.642357	0.728284	90.210533	0.571283	0.286784	0.659543
9mj3	seed_2746317213	0.045533849090717	12.983781455926032	0.0333333333333333	0.0345946482821857	0.584628	0.690959	89.431564	0.519954	0.164118	0.605894
9ml8	seed_2746317213					0.586546	0.699311	88.72715	0.563666	0.186408	0.609099
9mqv	seed_3163119785	0.4943837990310842	1.8293430020342816	0.3454545454545454	0.7567434389474453	0.470022	0.587579	89.12516	0.54183	0.253234	0.493533
9mxi	seed_2746317213	0.0435589075304099	13.204761363093615	0.0	0.0425139304352028	0.663449	0.722293	85.930382	0.738197	0.270601	0.676134
9n8i	seed_2746317213	0.0357453129148163	13.08778706611954	0.0	0.0356927648190841	0.526428	0.638832	89.323654	0.478067	0.127595	0.548909
9n8n	seed_2746317213	0.0032302897761253	22.581376063514707	0.0	0.0036130823418232	0.441298	0.563995	87.184891	0.583723	0.130252	0.465838
9njy	seed_3163119785	0.6450020202167405	0.7050199901970771	0.9230769230769232	0.5069835849693498	0.753778	0.796509	91.018723	0.398131	0.641522	0.762324
9npi	seed_3163119785	0.0428222600964303	13.309989396219729	0.0	0.0387849208501177	0.617239	0.704644	86.77803	0.588713	0.269588	0.63472
9oar	seed_958682846	0.0424316238500795	9.978729915393185	0.0	0.0657287963542228	0.563585	0.648292	88.446724	0.570902	0.192242	0.580527
9obn	seed_958682846	0.7148329374072673	1.520935272030508	0.8076923076923077		0.795845	0.849912	87.004181	0.50008	0.795845	0.806658
9pi9	seed_958682846					0.476242	0.585967	86.471054	0.689483	0.140913	0.509533
9pru	seed_958682846					0.626558	0.69087	89.993645	0.475495	0.356683	0.639421
9pzi	seed_958682846	0.037946871955939	13.363323064279802	0.0	0.039766414752984	0.664832	0.725019	89.771057	0.570446	0.341228	0.676869
9qrv	seed_1181241943	0.0418417928485153	7.593946017754473	0.0	0.044116811139365	0.688446	0.777621	88.126648	0.514572	0.155062	0.706281
9qrv	seed_958682846	0.4677423833352851	1.9459499007024943	0.4814814814814814	0.4259662906896274	0.747926	0.806103	88.627701	0.486813	0.374375	0.759562
9riu	seed_1181241943	0.0791825843456614	8.579306713043344	0.0185185185185185		0.150565	0.679201	82.735649	0.693552	0.150565	0.256292
9rm2	seed_1181241943					0.473799	0.582874	87.869118	0.625699	0.176536	0.495614
9rn6	seed_1181241943	0.045979469265587	15.402619227251895	0.0784313725490196		0.201578	0.566009	79.610023	1.049326	0.201578	0.274465
9th6	seed_1181241943	0.0057626468214584	21.509892587504396	0.0		0.269415	0.771182	86.775642	0.614591	0.269415	0.369768
9u8g	seed_1181241943					0.752168	0.896091	89.594215	0.391576	0.752168	0.780953
9uk5	seed_1181241943	0.0782212466850062	9.277125967653753	0.0517241379310344	0.0712317279426445	0.625098	0.710035	87.694977	0.591811	0.168138	0.642086
9uvi	seed_1812140441	0.6536463642965318	1.3484774541383278	0.4782608695652174	0.8788497650520597	0.918238	0.93948	92.770073	0.336726	0.818132	0.922486
9uzb	seed_1812140441	0.0159279500786804	8.106903188177236	0.0	0.0130112515384022	0.477286	0.576366	87.255661	0.634377	0.174132	0.497102
9uzd	seed_1812140441	0.0103716384489992	15.605569886274894	0.0	0.0059735407996261	0.48736	0.613735	87.794411	0.648643	0.112054	0.512635
9uze	seed_2746317213	0.0067276525850643	13.762801003882082	0.0	0.006959072577495	0.469202	0.570613	86.875168	0.657371	0.164082	0.489484
9uzf	seed_2746317213	0.0162004032321234	11.865454036654802	0.0	0.0092130643170812	0.499379	0.615979	87.051933	0.642349	0.142279	0.522699
9uzg	seed_2746317213	0.0065475434658468	13.893471288400116	0.0	0.0063031321119239	0.466527	0.580162	86.346375	0.709591	0.135105	0.489254
9uzi	seed_1812140441	0.028508399594803	8.412132781604718	0.04	0.0127709876792734	0.477203	0.576357	87.261055	0.634216	0.173875	0.497034
